idn,type,src,dst,period,error,cktElement,cktTerminal,cktPhase,cktProperty
0024066,smartmeter,24066,1,100,0.0001667,Load.24066.2,BUS1,PHASE_2,None
0024067,smartmeter,24067,1,100,0.0001667,Load.24067.3,BUS1,PHASE_3,None
0024068,smartmeter,24068,1,100,0.0001667,Load.24068.2,BUS1,PHASE_2,None
0024069,smartmeter,24069,1,100,0.0001667,Load.24069.1,BUS1,PHASE_1,None
0024070,smartmeter,24070,1,100,0.0001667,Load.24070.2,BUS1,PHASE_2,None
0024071,smartmeter,24071,1,100,0.0001667,Load.24071.3,BUS1,PHASE_3,None
0024072,smartmeter,24072,1,100,0.0001667,Load.24072.3,BUS1,PHASE_3,None
0024073,smartmeter,24073,1,100,0.0001667,Load.24073.3,BUS1,PHASE_3,None
0024074,smartmeter,24074,1,100,0.0001667,Load.24074.3,BUS1,PHASE_3,None
0024075,smartmeter,24075,1,100,0.0001667,Load.24075.1,BUS1,PHASE_1,None
0024076,smartmeter,24076,1,100,0.0001667,Load.24076.1,BUS1,PHASE_1,None
0024077,smartmeter,24077,1,100,0.0001667,Load.24077.1,BUS1,PHASE_1,None
0024078,smartmeter,24078,1,100,0.0001667,Load.24078.2,BUS1,PHASE_2,None
0024079,smartmeter,24079,1,100,0.0001667,Load.24079.3,BUS1,PHASE_3,None
0024080,smartmeter,24080,1,100,0.0001667,Load.24080.1,BUS1,PHASE_1,None
0024081,smartmeter,24081,1,100,0.0001667,Load.24081.2,BUS1,PHASE_2,None
0024082,smartmeter,24082,1,100,0.0001667,Load.24082.3,BUS1,PHASE_3,None
0024083,smartmeter,24083,1,100,0.0001667,Load.24083.3,BUS1,PHASE_3,None
0024084,smartmeter,24084,1,100,0.0001667,Load.24084.1,BUS1,PHASE_1,None
0024085,smartmeter,24085,1,100,0.0001667,Load.24085.1,BUS1,PHASE_1,None
0024086,smartmeter,24086,1,100,0.0001667,Load.24086.1,BUS1,PHASE_1,None
0024087,smartmeter,24087,1,100,0.0001667,Load.24087.3,BUS1,PHASE_3,None
0024088,smartmeter,24088,1,100,0.0001667,Load.24088.3,BUS1,PHASE_3,None
0024089,smartmeter,24089,1,100,0.0001667,Load.24089.1,BUS1,PHASE_1,None
0024090,smartmeter,24090,1,100,0.0001667,Load.24090.2,BUS1,PHASE_2,None
0024091,smartmeter,24091,1,100,0.0001667,Load.24091.2,BUS1,PHASE_2,None
0024092,smartmeter,24092,1,100,0.0001667,Load.24092.2,BUS1,PHASE_2,None
0024093,smartmeter,24093,1,100,0.0001667,Load.24093.2,BUS1,PHASE_2,None
0024094,smartmeter,24094,1,100,0.0001667,Load.24094.3,BUS1,PHASE_3,None
0024095,smartmeter,24095,1,100,0.0001667,Load.24095.2,BUS1,PHASE_2,None
0024096,smartmeter,24096,1,100,0.0001667,Load.24096.2,BUS1,PHASE_2,None
0024097,smartmeter,24097,1,100,0.0001667,Load.24097.3,BUS1,PHASE_3,None
0024098,smartmeter,24098,1,100,0.0001667,Load.24098.3,BUS1,PHASE_3,None
0024099,smartmeter,24099,1,100,0.0001667,Load.24099.2,BUS1,PHASE_2,None
0024100,smartmeter,24100,1,100,0.0001667,Load.24100.2,BUS1,PHASE_2,None
0024101,smartmeter,24101,1,100,0.0001667,Load.24101.1,BUS1,PHASE_1,None
0024102,smartmeter,24102,1,100,0.0001667,Load.24102.3,BUS1,PHASE_3,None
0024103,smartmeter,24103,1,100,0.0001667,Load.24103.1,BUS1,PHASE_1,None
0024104,smartmeter,24104,1,100,0.0001667,Load.24104.1,BUS1,PHASE_1,None
0024105,smartmeter,24105,1,100,0.0001667,Load.24105.2,BUS1,PHASE_2,None
0024106,smartmeter,24106,1,100,0.0001667,Load.24106.1,BUS1,PHASE_1,None
0024107,smartmeter,24107,1,100,0.0001667,Load.24107.1,BUS1,PHASE_1,None
0024108,smartmeter,24108,1,100,0.0001667,Load.24108.2,BUS1,PHASE_2,None
0024109,smartmeter,24109,1,100,0.0001667,Load.24109.1,BUS1,PHASE_1,None
0024110,smartmeter,24110,1,100,0.0001667,Load.24110.1,BUS1,PHASE_1,None
0025056,smartmeter,25056,1,100,0.0001667,Load.25056.1,BUS1,PHASE_1,None
0025057,smartmeter,25057,1,100,0.0001667,Load.25057.2,BUS1,PHASE_2,None
0025058,smartmeter,25058,1,100,0.0001667,Load.25058.1,BUS1,PHASE_1,None
0025059,smartmeter,25059,1,100,0.0001667,Load.25059.1,BUS1,PHASE_1,None
0025060,smartmeter,25060,1,100,0.0001667,Load.25060.1,BUS1,PHASE_1,None
0025061,smartmeter,25061,1,100,0.0001667,Load.25061.2,BUS1,PHASE_2,None
0025062,smartmeter,25062,1,100,0.0001667,Load.25062.2,BUS1,PHASE_2,None
0025063,smartmeter,25063,1,100,0.0001667,Load.25063.3,BUS1,PHASE_3,None
0025064,smartmeter,25064,1,100,0.0001667,Load.25064.1,BUS1,PHASE_1,None
0025065,smartmeter,25065,1,100,0.0001667,Load.25065.2,BUS1,PHASE_2,None
0025066,smartmeter,25066,1,100,0.0001667,Load.25066.2,BUS1,PHASE_2,None
0025067,smartmeter,25067,1,100,0.0001667,Load.25067.3,BUS1,PHASE_3,None
0025068,smartmeter,25068,1,100,0.0001667,Load.25068.2,BUS1,PHASE_2,None
0025069,smartmeter,25069,1,100,0.0001667,Load.25069.1,BUS1,PHASE_1,None
0025070,smartmeter,25070,1,100,0.0001667,Load.25070.2,BUS1,PHASE_2,None
0025071,smartmeter,25071,1,100,0.0001667,Load.25071.3,BUS1,PHASE_3,None
0025072,smartmeter,25072,1,100,0.0001667,Load.25072.3,BUS1,PHASE_3,None
0025073,smartmeter,25073,1,100,0.0001667,Load.25073.3,BUS1,PHASE_3,None
0025074,smartmeter,25074,1,100,0.0001667,Load.25074.3,BUS1,PHASE_3,None
0025075,smartmeter,25075,1,100,0.0001667,Load.25075.1,BUS1,PHASE_1,None
0025076,smartmeter,25076,1,100,0.0001667,Load.25076.1,BUS1,PHASE_1,None
0025077,smartmeter,25077,1,100,0.0001667,Load.25077.1,BUS1,PHASE_1,None
0025078,smartmeter,25078,1,100,0.0001667,Load.25078.2,BUS1,PHASE_2,None
0025079,smartmeter,25079,1,100,0.0001667,Load.25079.3,BUS1,PHASE_3,None
0025080,smartmeter,25080,1,100,0.0001667,Load.25080.1,BUS1,PHASE_1,None
0025081,smartmeter,25081,1,100,0.0001667,Load.25081.2,BUS1,PHASE_2,None
0025082,smartmeter,25082,1,100,0.0001667,Load.25082.3,BUS1,PHASE_3,None
0025083,smartmeter,25083,1,100,0.0001667,Load.25083.3,BUS1,PHASE_3,None
0025084,smartmeter,25084,1,100,0.0001667,Load.25084.1,BUS1,PHASE_1,None
0025085,smartmeter,25085,1,100,0.0001667,Load.25085.1,BUS1,PHASE_1,None
0025086,smartmeter,25086,1,100,0.0001667,Load.25086.1,BUS1,PHASE_1,None
0025087,smartmeter,25087,1,100,0.0001667,Load.25087.3,BUS1,PHASE_3,None
0025088,smartmeter,25088,1,100,0.0001667,Load.25088.3,BUS1,PHASE_3,None
0025089,smartmeter,25089,1,100,0.0001667,Load.25089.1,BUS1,PHASE_1,None
0025090,smartmeter,25090,1,100,0.0001667,Load.25090.2,BUS1,PHASE_2,None
0025091,smartmeter,25091,1,100,0.0001667,Load.25091.2,BUS1,PHASE_2,None
0025092,smartmeter,25092,1,100,0.0001667,Load.25092.2,BUS1,PHASE_2,None
0025093,smartmeter,25093,1,100,0.0001667,Load.25093.2,BUS1,PHASE_2,None
0025094,smartmeter,25094,1,100,0.0001667,Load.25094.3,BUS1,PHASE_3,None
0025095,smartmeter,25095,1,100,0.0001667,Load.25095.2,BUS1,PHASE_2,None
0025096,smartmeter,25096,1,100,0.0001667,Load.25096.2,BUS1,PHASE_2,None
0025097,smartmeter,25097,1,100,0.0001667,Load.25097.3,BUS1,PHASE_3,None
0025098,smartmeter,25098,1,100,0.0001667,Load.25098.3,BUS1,PHASE_3,None
0025099,smartmeter,25099,1,100,0.0001667,Load.25099.2,BUS1,PHASE_2,None
0025100,smartmeter,25100,1,100,0.0001667,Load.25100.2,BUS1,PHASE_2,None
0025101,smartmeter,25101,1,100,0.0001667,Load.25101.1,BUS1,PHASE_1,None
0025102,smartmeter,25102,1,100,0.0001667,Load.25102.3,BUS1,PHASE_3,None
0025103,smartmeter,25103,1,100,0.0001667,Load.25103.1,BUS1,PHASE_1,None
0025104,smartmeter,25104,1,100,0.0001667,Load.25104.1,BUS1,PHASE_1,None
0025105,smartmeter,25105,1,100,0.0001667,Load.25105.2,BUS1,PHASE_2,None
0025106,smartmeter,25106,1,100,0.0001667,Load.25106.1,BUS1,PHASE_1,None
0025107,smartmeter,25107,1,100,0.0001667,Load.25107.1,BUS1,PHASE_1,None
0025108,smartmeter,25108,1,100,0.0001667,Load.25108.2,BUS1,PHASE_2,None
0025109,smartmeter,25109,1,100,0.0001667,Load.25109.1,BUS1,PHASE_1,None
0025110,smartmeter,25110,1,100,0.0001667,Load.25110.1,BUS1,PHASE_1,None
0026056,smartmeter,26056,1,100,0.0001667,Load.26056.1,BUS1,PHASE_1,None
0026057,smartmeter,26057,1,100,0.0001667,Load.26057.2,BUS1,PHASE_2,None
0026058,smartmeter,26058,1,100,0.0001667,Load.26058.1,BUS1,PHASE_1,None
0026059,smartmeter,26059,1,100,0.0001667,Load.26059.1,BUS1,PHASE_1,None
0026060,smartmeter,26060,1,100,0.0001667,Load.26060.1,BUS1,PHASE_1,None
0026061,smartmeter,26061,1,100,0.0001667,Load.26061.2,BUS1,PHASE_2,None
0026062,smartmeter,26062,1,100,0.0001667,Load.26062.2,BUS1,PHASE_2,None
0026063,smartmeter,26063,1,100,0.0001667,Load.26063.3,BUS1,PHASE_3,None
0026064,smartmeter,26064,1,100,0.0001667,Load.26064.1,BUS1,PHASE_1,None
0026065,smartmeter,26065,1,100,0.0001667,Load.26065.2,BUS1,PHASE_2,None
0026066,smartmeter,26066,1,100,0.0001667,Load.26066.2,BUS1,PHASE_2,None
0026067,smartmeter,26067,1,100,0.0001667,Load.26067.3,BUS1,PHASE_3,None
0026068,smartmeter,26068,1,100,0.0001667,Load.26068.2,BUS1,PHASE_2,None
0026069,smartmeter,26069,1,100,0.0001667,Load.26069.1,BUS1,PHASE_1,None
0026070,smartmeter,26070,1,100,0.0001667,Load.26070.2,BUS1,PHASE_2,None
0026071,smartmeter,26071,1,100,0.0001667,Load.26071.3,BUS1,PHASE_3,None
0026072,smartmeter,26072,1,100,0.0001667,Load.26072.3,BUS1,PHASE_3,None
0026073,smartmeter,26073,1,100,0.0001667,Load.26073.3,BUS1,PHASE_3,None
0026074,smartmeter,26074,1,100,0.0001667,Load.26074.3,BUS1,PHASE_3,None
0026075,smartmeter,26075,1,100,0.0001667,Load.26075.1,BUS1,PHASE_1,None
0026076,smartmeter,26076,1,100,0.0001667,Load.26076.1,BUS1,PHASE_1,None
0026077,smartmeter,26077,1,100,0.0001667,Load.26077.1,BUS1,PHASE_1,None
0026078,smartmeter,26078,1,100,0.0001667,Load.26078.2,BUS1,PHASE_2,None
0026079,smartmeter,26079,1,100,0.0001667,Load.26079.3,BUS1,PHASE_3,None
0026080,smartmeter,26080,1,100,0.0001667,Load.26080.1,BUS1,PHASE_1,None
0026081,smartmeter,26081,1,100,0.0001667,Load.26081.2,BUS1,PHASE_2,None
0026082,smartmeter,26082,1,100,0.0001667,Load.26082.3,BUS1,PHASE_3,None
0026083,smartmeter,26083,1,100,0.0001667,Load.26083.3,BUS1,PHASE_3,None
0026084,smartmeter,26084,1,100,0.0001667,Load.26084.1,BUS1,PHASE_1,None
0026085,smartmeter,26085,1,100,0.0001667,Load.26085.1,BUS1,PHASE_1,None
0026086,smartmeter,26086,1,100,0.0001667,Load.26086.1,BUS1,PHASE_1,None
0026087,smartmeter,26087,1,100,0.0001667,Load.26087.3,BUS1,PHASE_3,None
0026088,smartmeter,26088,1,100,0.0001667,Load.26088.3,BUS1,PHASE_3,None
0026089,smartmeter,26089,1,100,0.0001667,Load.26089.1,BUS1,PHASE_1,None
0026090,smartmeter,26090,1,100,0.0001667,Load.26090.2,BUS1,PHASE_2,None
0026091,smartmeter,26091,1,100,0.0001667,Load.26091.2,BUS1,PHASE_2,None
0026092,smartmeter,26092,1,100,0.0001667,Load.26092.2,BUS1,PHASE_2,None
0026093,smartmeter,26093,1,100,0.0001667,Load.26093.2,BUS1,PHASE_2,None
0026094,smartmeter,26094,1,100,0.0001667,Load.26094.3,BUS1,PHASE_3,None
0026095,smartmeter,26095,1,100,0.0001667,Load.26095.2,BUS1,PHASE_2,None
0026096,smartmeter,26096,1,100,0.0001667,Load.26096.2,BUS1,PHASE_2,None
0026097,smartmeter,26097,1,100,0.0001667,Load.26097.3,BUS1,PHASE_3,None
0026098,smartmeter,26098,1,100,0.0001667,Load.26098.3,BUS1,PHASE_3,None
0026099,smartmeter,26099,1,100,0.0001667,Load.26099.2,BUS1,PHASE_2,None
0026100,smartmeter,26100,1,100,0.0001667,Load.26100.2,BUS1,PHASE_2,None
0026101,smartmeter,26101,1,100,0.0001667,Load.26101.1,BUS1,PHASE_1,None
0026102,smartmeter,26102,1,100,0.0001667,Load.26102.3,BUS1,PHASE_3,None
0026103,smartmeter,26103,1,100,0.0001667,Load.26103.1,BUS1,PHASE_1,None
0026104,smartmeter,26104,1,100,0.0001667,Load.26104.1,BUS1,PHASE_1,None
0026105,smartmeter,26105,1,100,0.0001667,Load.26105.2,BUS1,PHASE_2,None
0026106,smartmeter,26106,1,100,0.0001667,Load.26106.1,BUS1,PHASE_1,None
0026107,smartmeter,26107,1,100,0.0001667,Load.26107.1,BUS1,PHASE_1,None
0026108,smartmeter,26108,1,100,0.0001667,Load.26108.2,BUS1,PHASE_2,None
0026109,smartmeter,26109,1,100,0.0001667,Load.26109.1,BUS1,PHASE_1,None
0026110,smartmeter,26110,1,100,0.0001667,Load.26110.1,BUS1,PHASE_1,None
0027056,smartmeter,27056,1,100,0.0001667,Load.27056.1,BUS1,PHASE_1,None
0027057,smartmeter,27057,1,100,0.0001667,Load.27057.2,BUS1,PHASE_2,None
0027058,smartmeter,27058,1,100,0.0001667,Load.27058.1,BUS1,PHASE_1,None
0027059,smartmeter,27059,1,100,0.0001667,Load.27059.1,BUS1,PHASE_1,None
0027060,smartmeter,27060,1,100,0.0001667,Load.27060.1,BUS1,PHASE_1,None
0027061,smartmeter,27061,1,100,0.0001667,Load.27061.2,BUS1,PHASE_2,None
0027062,smartmeter,27062,1,100,0.0001667,Load.27062.2,BUS1,PHASE_2,None
0027063,smartmeter,27063,1,100,0.0001667,Load.27063.3,BUS1,PHASE_3,None
0027064,smartmeter,27064,1,100,0.0001667,Load.27064.1,BUS1,PHASE_1,None
0027065,smartmeter,27065,1,100,0.0001667,Load.27065.2,BUS1,PHASE_2,None
0027066,smartmeter,27066,1,100,0.0001667,Load.27066.2,BUS1,PHASE_2,None
0027067,smartmeter,27067,1,100,0.0001667,Load.27067.3,BUS1,PHASE_3,None
0027068,smartmeter,27068,1,100,0.0001667,Load.27068.2,BUS1,PHASE_2,None
0027069,smartmeter,27069,1,100,0.0001667,Load.27069.1,BUS1,PHASE_1,None
0027070,smartmeter,27070,1,100,0.0001667,Load.27070.2,BUS1,PHASE_2,None
0027071,smartmeter,27071,1,100,0.0001667,Load.27071.3,BUS1,PHASE_3,None
0027072,smartmeter,27072,1,100,0.0001667,Load.27072.3,BUS1,PHASE_3,None
0027073,smartmeter,27073,1,100,0.0001667,Load.27073.3,BUS1,PHASE_3,None
0027074,smartmeter,27074,1,100,0.0001667,Load.27074.3,BUS1,PHASE_3,None
0027075,smartmeter,27075,1,100,0.0001667,Load.27075.1,BUS1,PHASE_1,None
0027076,smartmeter,27076,1,100,0.0001667,Load.27076.1,BUS1,PHASE_1,None
0027077,smartmeter,27077,1,100,0.0001667,Load.27077.1,BUS1,PHASE_1,None
0027078,smartmeter,27078,1,100,0.0001667,Load.27078.2,BUS1,PHASE_2,None
0027079,smartmeter,27079,1,100,0.0001667,Load.27079.3,BUS1,PHASE_3,None
0027080,smartmeter,27080,1,100,0.0001667,Load.27080.1,BUS1,PHASE_1,None
0027081,smartmeter,27081,1,100,0.0001667,Load.27081.2,BUS1,PHASE_2,None
0027082,smartmeter,27082,1,100,0.0001667,Load.27082.3,BUS1,PHASE_3,None
0027083,smartmeter,27083,1,100,0.0001667,Load.27083.3,BUS1,PHASE_3,None
0027084,smartmeter,27084,1,100,0.0001667,Load.27084.1,BUS1,PHASE_1,None
0027085,smartmeter,27085,1,100,0.0001667,Load.27085.1,BUS1,PHASE_1,None
0027086,smartmeter,27086,1,100,0.0001667,Load.27086.1,BUS1,PHASE_1,None
0027087,smartmeter,27087,1,100,0.0001667,Load.27087.3,BUS1,PHASE_3,None
0027088,smartmeter,27088,1,100,0.0001667,Load.27088.3,BUS1,PHASE_3,None
0027089,smartmeter,27089,1,100,0.0001667,Load.27089.1,BUS1,PHASE_1,None
0027090,smartmeter,27090,1,100,0.0001667,Load.27090.2,BUS1,PHASE_2,None
0027091,smartmeter,27091,1,100,0.0001667,Load.27091.2,BUS1,PHASE_2,None
0027092,smartmeter,27092,1,100,0.0001667,Load.27092.2,BUS1,PHASE_2,None
0027093,smartmeter,27093,1,100,0.0001667,Load.27093.2,BUS1,PHASE_2,None
0027094,smartmeter,27094,1,100,0.0001667,Load.27094.3,BUS1,PHASE_3,None
0027095,smartmeter,27095,1,100,0.0001667,Load.27095.2,BUS1,PHASE_2,None
0027096,smartmeter,27096,1,100,0.0001667,Load.27096.2,BUS1,PHASE_2,None
0027097,smartmeter,27097,1,100,0.0001667,Load.27097.3,BUS1,PHASE_3,None
0027098,smartmeter,27098,1,100,0.0001667,Load.27098.3,BUS1,PHASE_3,None
0027099,smartmeter,27099,1,100,0.0001667,Load.27099.2,BUS1,PHASE_2,None
0027100,smartmeter,27100,1,100,0.0001667,Load.27100.2,BUS1,PHASE_2,None
0027101,smartmeter,27101,1,100,0.0001667,Load.27101.1,BUS1,PHASE_1,None
0027102,smartmeter,27102,1,100,0.0001667,Load.27102.3,BUS1,PHASE_3,None
0027103,smartmeter,27103,1,100,0.0001667,Load.27103.1,BUS1,PHASE_1,None
0027104,smartmeter,27104,1,100,0.0001667,Load.27104.1,BUS1,PHASE_1,None
0027105,smartmeter,27105,1,100,0.0001667,Load.27105.2,BUS1,PHASE_2,None
0027106,smartmeter,27106,1,100,0.0001667,Load.27106.1,BUS1,PHASE_1,None
0027107,smartmeter,27107,1,100,0.0001667,Load.27107.1,BUS1,PHASE_1,None
0027108,smartmeter,27108,1,100,0.0001667,Load.27108.2,BUS1,PHASE_2,None
0027109,smartmeter,27109,1,100,0.0001667,Load.27109.1,BUS1,PHASE_1,None
0027110,smartmeter,27110,1,100,0.0001667,Load.27110.1,BUS1,PHASE_1,None
0028056,smartmeter,28056,1,100,0.0001667,Load.28056.1,BUS1,PHASE_1,None
0028057,smartmeter,28057,1,100,0.0001667,Load.28057.2,BUS1,PHASE_2,None
0028058,smartmeter,28058,1,100,0.0001667,Load.28058.1,BUS1,PHASE_1,None
0028059,smartmeter,28059,1,100,0.0001667,Load.28059.1,BUS1,PHASE_1,None
0028060,smartmeter,28060,1,100,0.0001667,Load.28060.1,BUS1,PHASE_1,None
0028061,smartmeter,28061,1,100,0.0001667,Load.28061.2,BUS1,PHASE_2,None
0028062,smartmeter,28062,1,100,0.0001667,Load.28062.2,BUS1,PHASE_2,None
0028063,smartmeter,28063,1,100,0.0001667,Load.28063.3,BUS1,PHASE_3,None
0028064,smartmeter,28064,1,100,0.0001667,Load.28064.1,BUS1,PHASE_1,None
0028065,smartmeter,28065,1,100,0.0001667,Load.28065.2,BUS1,PHASE_2,None
0028066,smartmeter,28066,1,100,0.0001667,Load.28066.2,BUS1,PHASE_2,None
0028067,smartmeter,28067,1,100,0.0001667,Load.28067.3,BUS1,PHASE_3,None
0028068,smartmeter,28068,1,100,0.0001667,Load.28068.2,BUS1,PHASE_2,None
0028069,smartmeter,28069,1,100,0.0001667,Load.28069.1,BUS1,PHASE_1,None
0028070,smartmeter,28070,1,100,0.0001667,Load.28070.2,BUS1,PHASE_2,None
0028071,smartmeter,28071,1,100,0.0001667,Load.28071.3,BUS1,PHASE_3,None
0028072,smartmeter,28072,1,100,0.0001667,Load.28072.3,BUS1,PHASE_3,None
0028073,smartmeter,28073,1,100,0.0001667,Load.28073.3,BUS1,PHASE_3,None
0028074,smartmeter,28074,1,100,0.0001667,Load.28074.3,BUS1,PHASE_3,None
0028075,smartmeter,28075,1,100,0.0001667,Load.28075.1,BUS1,PHASE_1,None
0028076,smartmeter,28076,1,100,0.0001667,Load.28076.1,BUS1,PHASE_1,None
0028077,smartmeter,28077,1,100,0.0001667,Load.28077.1,BUS1,PHASE_1,None
0028078,smartmeter,28078,1,100,0.0001667,Load.28078.2,BUS1,PHASE_2,None
0028079,smartmeter,28079,1,100,0.0001667,Load.28079.3,BUS1,PHASE_3,None
0028080,smartmeter,28080,1,100,0.0001667,Load.28080.1,BUS1,PHASE_1,None
0028081,smartmeter,28081,1,100,0.0001667,Load.28081.2,BUS1,PHASE_2,None
0028082,smartmeter,28082,1,100,0.0001667,Load.28082.3,BUS1,PHASE_3,None
0028083,smartmeter,28083,1,100,0.0001667,Load.28083.3,BUS1,PHASE_3,None
0028084,smartmeter,28084,1,100,0.0001667,Load.28084.1,BUS1,PHASE_1,None
0028085,smartmeter,28085,1,100,0.0001667,Load.28085.1,BUS1,PHASE_1,None
0028086,smartmeter,28086,1,100,0.0001667,Load.28086.1,BUS1,PHASE_1,None
0028087,smartmeter,28087,1,100,0.0001667,Load.28087.3,BUS1,PHASE_3,None
0028088,smartmeter,28088,1,100,0.0001667,Load.28088.3,BUS1,PHASE_3,None
0028089,smartmeter,28089,1,100,0.0001667,Load.28089.1,BUS1,PHASE_1,None
0028090,smartmeter,28090,1,100,0.0001667,Load.28090.2,BUS1,PHASE_2,None
0028091,smartmeter,28091,1,100,0.0001667,Load.28091.2,BUS1,PHASE_2,None
0028092,smartmeter,28092,1,100,0.0001667,Load.28092.2,BUS1,PHASE_2,None
0028093,smartmeter,28093,1,100,0.0001667,Load.28093.2,BUS1,PHASE_2,None
0028094,smartmeter,28094,1,100,0.0001667,Load.28094.3,BUS1,PHASE_3,None
0028095,smartmeter,28095,1,100,0.0001667,Load.28095.2,BUS1,PHASE_2,None
0028096,smartmeter,28096,1,100,0.0001667,Load.28096.2,BUS1,PHASE_2,None
0028097,smartmeter,28097,1,100,0.0001667,Load.28097.3,BUS1,PHASE_3,None
0028098,smartmeter,28098,1,100,0.0001667,Load.28098.3,BUS1,PHASE_3,None
0028099,smartmeter,28099,1,100,0.0001667,Load.28099.2,BUS1,PHASE_2,None
0028100,smartmeter,28100,1,100,0.0001667,Load.28100.2,BUS1,PHASE_2,None
0028101,smartmeter,28101,1,100,0.0001667,Load.28101.1,BUS1,PHASE_1,None
0028102,smartmeter,28102,1,100,0.0001667,Load.28102.3,BUS1,PHASE_3,None
0028103,smartmeter,28103,1,100,0.0001667,Load.28103.1,BUS1,PHASE_1,None
0028104,smartmeter,28104,1,100,0.0001667,Load.28104.1,BUS1,PHASE_1,None
0028105,smartmeter,28105,1,100,0.0001667,Load.28105.2,BUS1,PHASE_2,None
0028106,smartmeter,28106,1,100,0.0001667,Load.28106.1,BUS1,PHASE_1,None
0028107,smartmeter,28107,1,100,0.0001667,Load.28107.1,BUS1,PHASE_1,None
0028108,smartmeter,28108,1,100,0.0001667,Load.28108.2,BUS1,PHASE_2,None
0028109,smartmeter,28109,1,100,0.0001667,Load.28109.1,BUS1,PHASE_1,None
0028110,smartmeter,28110,1,100,0.0001667,Load.28110.1,BUS1,PHASE_1,None
0029056,smartmeter,29056,1,100,0.0001667,Load.29056.1,BUS1,PHASE_1,None
0029057,smartmeter,29057,1,100,0.0001667,Load.29057.2,BUS1,PHASE_2,None
0029058,smartmeter,29058,1,100,0.0001667,Load.29058.1,BUS1,PHASE_1,None
0029059,smartmeter,29059,1,100,0.0001667,Load.29059.1,BUS1,PHASE_1,None
0029060,smartmeter,29060,1,100,0.0001667,Load.29060.1,BUS1,PHASE_1,None
0029061,smartmeter,29061,1,100,0.0001667,Load.29061.2,BUS1,PHASE_2,None
0029062,smartmeter,29062,1,100,0.0001667,Load.29062.2,BUS1,PHASE_2,None
0029063,smartmeter,29063,1,100,0.0001667,Load.29063.3,BUS1,PHASE_3,None
0029064,smartmeter,29064,1,100,0.0001667,Load.29064.1,BUS1,PHASE_1,None
0029065,smartmeter,29065,1,100,0.0001667,Load.29065.2,BUS1,PHASE_2,None
0029066,smartmeter,29066,1,100,0.0001667,Load.29066.2,BUS1,PHASE_2,None
0029067,smartmeter,29067,1,100,0.0001667,Load.29067.3,BUS1,PHASE_3,None
0029068,smartmeter,29068,1,100,0.0001667,Load.29068.2,BUS1,PHASE_2,None
0029069,smartmeter,29069,1,100,0.0001667,Load.29069.1,BUS1,PHASE_1,None
0029070,smartmeter,29070,1,100,0.0001667,Load.29070.2,BUS1,PHASE_2,None
0029071,smartmeter,29071,1,100,0.0001667,Load.29071.3,BUS1,PHASE_3,None
0029072,smartmeter,29072,1,100,0.0001667,Load.29072.3,BUS1,PHASE_3,None
0029073,smartmeter,29073,1,100,0.0001667,Load.29073.3,BUS1,PHASE_3,None
0029074,smartmeter,29074,1,100,0.0001667,Load.29074.3,BUS1,PHASE_3,None
0029075,smartmeter,29075,1,100,0.0001667,Load.29075.1,BUS1,PHASE_1,None
0029076,smartmeter,29076,1,100,0.0001667,Load.29076.1,BUS1,PHASE_1,None
0029077,smartmeter,29077,1,100,0.0001667,Load.29077.1,BUS1,PHASE_1,None
0029078,smartmeter,29078,1,100,0.0001667,Load.29078.2,BUS1,PHASE_2,None
0029079,smartmeter,29079,1,100,0.0001667,Load.29079.3,BUS1,PHASE_3,None
0029080,smartmeter,29080,1,100,0.0001667,Load.29080.1,BUS1,PHASE_1,None
0029081,smartmeter,29081,1,100,0.0001667,Load.29081.2,BUS1,PHASE_2,None
0029082,smartmeter,29082,1,100,0.0001667,Load.29082.3,BUS1,PHASE_3,None
0029083,smartmeter,29083,1,100,0.0001667,Load.29083.3,BUS1,PHASE_3,None
0029084,smartmeter,29084,1,100,0.0001667,Load.29084.1,BUS1,PHASE_1,None
0029085,smartmeter,29085,1,100,0.0001667,Load.29085.1,BUS1,PHASE_1,None
0029086,smartmeter,29086,1,100,0.0001667,Load.29086.1,BUS1,PHASE_1,None
0029087,smartmeter,29087,1,100,0.0001667,Load.29087.3,BUS1,PHASE_3,None
0029088,smartmeter,29088,1,100,0.0001667,Load.29088.3,BUS1,PHASE_3,None
0029089,smartmeter,29089,1,100,0.0001667,Load.29089.1,BUS1,PHASE_1,None
0029090,smartmeter,29090,1,100,0.0001667,Load.29090.2,BUS1,PHASE_2,None
0029091,smartmeter,29091,1,100,0.0001667,Load.29091.2,BUS1,PHASE_2,None
0029092,smartmeter,29092,1,100,0.0001667,Load.29092.2,BUS1,PHASE_2,None
0029093,smartmeter,29093,1,100,0.0001667,Load.29093.2,BUS1,PHASE_2,None
0029094,smartmeter,29094,1,100,0.0001667,Load.29094.3,BUS1,PHASE_3,None
0029095,smartmeter,29095,1,100,0.0001667,Load.29095.2,BUS1,PHASE_2,None
0029096,smartmeter,29096,1,100,0.0001667,Load.29096.2,BUS1,PHASE_2,None
0029097,smartmeter,29097,1,100,0.0001667,Load.29097.3,BUS1,PHASE_3,None
0029098,smartmeter,29098,1,100,0.0001667,Load.29098.3,BUS1,PHASE_3,None
0029099,smartmeter,29099,1,100,0.0001667,Load.29099.2,BUS1,PHASE_2,None
0029100,smartmeter,29100,1,100,0.0001667,Load.29100.2,BUS1,PHASE_2,None
